symbol,fiscaldate_end,reported_currency,gross_profit,total_revenue,costof_revenue,costof_goodservices_sold,operating_income,selling_gen_admin,research_dev,operating_expenses,investment_income_net,net_interest_income,interest_income,interest_expense,noninterest_income,othernon_operatingincome,depreciation,dpr_and_amort,income_beforetax,incometax_expense,interest_debt_expense,netincome_cont_operations,comprehensive_income_netoftax,ebit,ebitda,netincome
ALEC,3/31/2018,USD,-6804000,4920000,11724000,11724000,-9225000,2421000,11724000,14145000,0,0,0,0,0,788000,0,212000,-8437000,0,0,-8437000,-8591000,-9225000,-9013000,-8437000
ALGM,12/31/2020,USD,74425000,164449000,90024000,90024000,-24224000,67650000,30999000,188673000,0,-2598000,0,0,0,0,0,0,-35583000,-30523000,0,-5060000,0,-12025000,0,-5095000
ALGM,9/30/2020,USD,55701000,115001000,59300000,59300000,12402000,26789000,25130000,124247000,0,350000,0,0,0,0,0,0,11700000,2082000,0,9618000,0,15939000,0,9584000
ALGM,6/30/2020,USD,55701000,115001000,59300000,59300000,4532000,26789000,24380000,110469000,0,313000,0,0,0,0,0,0,5382000,528000,0,4854000,0,15939000,0,4820000
ALGM,3/31/2020,USD,71758000,174604000,102846000,102846000,18905000,28366000,24487000,155699000,0,-50000,0,0,0,0,0,0,17792000,0,0,13329000,0,35905000,0,13296000
ALGM,12/31/2019,USD,61525000,159802000,98277000,98277000,11131000,24909000,25485000,148671000,0,10000,0,0,0,0,0,0,10500000,1542000,0,8958000,0,27262000,0,8926000
ALGM,9/30/2019,USD,59387000,152443000,93056000,93056000,15061000,25528000,25952000,148179000,0,-65000,0,0,0,0,0,0,14416000,2833000,0,11583000,0,20469000,0,11565000
ALGM,6/30/2019,USD,59387000,152443000,93056000,93056000,0,25528000,0,0,0,0,0,0,0,0,0,0,0,7335000,0,0,0,20469000,0,0
ALGM,9/30/2007,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592000,0,0,0,0,0,0
ALGM,6/30/2007,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227500,0,0,0,0,0,0
ALGS,9/30/2020,USD,0,0,0,0,-21557000,4225000,17332000,21557000,0,234000,234000,0,0,0,0,0,-33297000,0,0,-33297000,0,-20672000,0,-33297000
ALGS,6/30/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29000,0,0,0,0,0,0
ALGS,3/31/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29000,0,0,0,0,0,0
ALGS,12/31/2019,USD,0,0,0,0,-18436000,3463000,14973000,18436000,0,254000,254000,0,0,0,0,0,-18099000,0,0,-18184000,0,-17792000,0,-18184000
ALGS,9/30/2019,USD,0,0,0,0,-14504000,2775000,11729000,14504000,0,345000,345000,0,0,0,0,0,-14051000,0,0,-14051000,0,-13878000,0,-14051000
ALGS,6/30/2019,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGS,3/31/2019,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALRS,12/31/2020,USD,60502000,60502000,1400000,0,55723000,1779000,0,4779000,0,23153000,25201000,2048000,38696000,0,0,2293000,13323000,3144000,2048000,10179000,10274000,55723000,58016000,10179000
ALRS,9/30/2020,USD,63578000,63578000,3500000,0,58560000,2674000,0,5018000,0,21765000,24289000,2524000,45256000,0,0,2344000,23307000,5648000,2524000,17659000,18431000,58560000,60904000,17659000
ALRS,6/30/2020,USD,54873000,54873000,3500000,0,50794000,3059000,0,4079000,0,20091000,23506000,3415000,38230000,0,0,2238000,15087000,3613000,3415000,11474000,14096000,50794000,53032000,11474000
ALRS,3/31/2020,USD,43592000,43592000,2500000,0,38650000,2867000,0,4942000,0,18837000,23106000,4269000,27189000,0,0,2075000,6800000,1437000,4269000,5363000,10576000,38650000,40725000,5363000
ALRS,12/31/2019,USD,46286000,46286000,1797000,0,42068000,1950000,0,4218000,0,18459000,22887000,4428000,29556000,0,0,2268000,9783000,2131000,4428000,7652000,6503000,42068000,44336000,7652000
ALUS,12/31/2020,USD,0,0,0,0,-3912460,-42511,0,3912460,0,59059,59059,0,0,0,0,0,-3912460,0,0,-3912460,0,-3912460,0,-3869949
ALUS,9/30/2020,USD,0,0,0,0,-324347,-149059,0,324347,0,93440,93440,0,0,0,0,0,-324347,0,0,-324347,0,3049120,0,-175288
ALUS,6/30/2020,USD,0,0,0,0,-453873,453873,0,453873,0,958571,958571,0,0,0,0,0,-416264,0,0,-416264,0,-453873,0,-416264
ALUS,3/31/2020,USD,0,0,0,0,-499845,499845,0,499845,0,892590,892590,0,0,0,0,0,1274636,0,0,1274636,0,-499845,0,1274636
ALUS,12/31/2019,USD,0,0,0,0,-114583,114583,0,114583,0,0,0,0,0,0,0,0,216198,0,0,216198,0,-114583,0,216198
ALUS,9/30/2019,USD,0,0,0,0,-6490,6490,0,6490,0,0,0,0,0,0,0,0,-6490,0,0,-6490,0,-6490,0,-6490
ALUS,6/30/2019,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6325,0,0,-6325,0,0,0,-6325
ALUS,12/31/2008,USD,0,3840000,2351000,2351000,0,4738000,879000,0,0,0,0,127000,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,9/30/2008,USD,0,3096000,2404000,2404000,0,5277000,1176000,0,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,6/30/2008,USD,0,3022000,1904000,1904000,0,5573000,983000,0,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,3/31/2008,USD,0,2503000,1781000,1781000,0,6011000,1196000,0,0,0,0,213000,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,12/31/2007,USD,0,2709000,1842000,1842000,0,6427000,1325000,0,0,0,0,376000,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,9/30/2007,USD,0,1880000,1169000,1169000,0,5829000,1003000,0,0,0,0,418000,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,6/30/2007,USD,0,2500000,2064000,2064000,0,3993000,723000,0,0,0,0,1488000,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,3/31/2007,USD,0,2025000,1845000,1845000,0,4353000,869000,0,0,0,0,1867000,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,12/31/2006,USD,0,1958000,1534000,1534000,0,3795000,868000,0,0,0,0,966000,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,9/30/2006,USD,0,1772000,1425000,1425000,0,2674000,690000,0,0,0,0,586000,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,6/30/2006,USD,0,1227000,2830000,2830000,0,3943000,632000,0,0,0,0,365000,0,0,0,0,0,0,0,0,0,0,0,0
ALUS,3/31/2006,USD,0,1022000,0,0,0,2933000,758000,0,0,0,0,147000,0,0,0,0,0,0,0,0,0,0,0,0
ALVR,12/31/2020,USD,0,0,0,0,-25416000,8659000,16757000,25416000,0,595000,595000,0,0,0,0,0,-25199000,0,0,-25199000,0,-25416000,0,-25199000
ALVR,9/30/2020,USD,0,0,0,0,-23900000,6718000,17182000,23900000,0,112000,112000,0,0,0,0,0,-23614000,0,0,-23614000,0,-23882000,0,-23614000
ALVR,6/30/2020,USD,0,0,0,0,-12153000,3268000,8885000,12153000,0,166000,166000,0,0,0,0,0,-11632000,0,0,-11632000,0,-12134000,0,-11632000
ALVR,3/31/2020,USD,0,0,0,0,-9840000,3001000,6839000,9840000,0,457000,457000,0,0,0,0,0,-9339000,0,0,-9339000,0,-9822000,0,-9339000
ALVR,12/31/2019,USD,0,0,0,0,-9505000,2818000,6687000,9505000,0,665000,665000,0,0,0,0,0,-8743000,0,0,-8743000,0,-9486000,0,-8743000
ALVR,9/30/2019,USD,0,0,0,0,-8478000,2823000,5655000,8478000,0,781000,781000,0,0,0,0,0,-7270000,0,0,-7270000,0,-8478000,0,-7270000
ALVR,6/30/2019,USD,0,0,0,0,-5945000,3190000,2755000,5945000,0,503000,503000,0,0,0,0,0,-5302000,0,0,-5302000,0,-5945000,0,-5302000
ALVR,3/31/2019,USD,0,165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALXO,12/31/2020,USD,79000,79000,0,0,-17825000,5683000,12142000,17825000,0,-151000,0,151000,-621000,5000,0,0,-18592000,182000,-79000,-18774000,-18774000,-17825000,-17825000,-18774000
ALXO,9/30/2020,USD,-300000,-300000,0,0,-9809000,4481000,5328000,9809000,0,-300000,0,300000,0,-111000,0,0,-10146000,35000,300000,-10181000,-10181000,-9809000,-9809000,-10181000
AMHC,9/30/2020,USD,0,0,0,0,-220289,220289,0,220289,0,10883,10883,0,0,0,0,0,-209406,-8215,0,-201191,0,-220289,0,-201191
AMHC,6/30/2020,USD,0,0,0,0,-327561,327561,0,327561,0,44307,44307,0,0,0,0,0,-283254,-1195,0,-282059,0,-238950,0,-282059
AMHC,3/31/2020,USD,0,0,0,0,-228666,228666,0,228666,0,325348,325348,0,0,0,0,0,96682,57823,0,38859,0,422030,0,38859
AMHC,12/31/2019,USD,0,0,0,0,-135300,136300,0,0,0,0,154570,0,0,0,0,0,19270,16230,0,0,0,0,0,3040
AMHC,9/30/2019,USD,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,-1000,0,0,-1000,0,0,0,-1000
AMK,12/31/2020,USD,110920000,110920000,79531000,79531000,-231959000,14493000,0,342879000,0,-1143000,-1142000,1143000,0,-1691000,0,9300000,1012000,10877000,1143000,-9865000,-9865000,-231959000,-222659000,-9865000
AMK,9/30/2020,USD,107138000,107138000,33867000,33867000,80212000,16721000,0,26926000,0,-1344000,-1344000,1344000,0,15000,0,8670000,887000,-7710000,1344000,8597000,8597000,80212000,88882000,8597000
AMK,6/30/2020,USD,99131000,99131000,30517000,30517000,74570000,14228000,0,24561000,0,-1474000,-1474000,1474000,0,39000,0,8747000,-3475000,5805000,1474000,-9280000,-9280000,74570000,83317000,-9280000
AMK,3/31/2020,USD,114890000,114890000,36304000,36304000,84683000,20268000,0,30207000,0,-1627000,-1627000,1627000,0,-50000,0,8409000,1807000,-929000,1627000,2736000,2736000,84683000,93092000,2736000
AMK,12/31/2019,USD,111008000,111008000,34111000,34111000,-208391000,17457000,0,319399000,0,-1702000,-1702000,1702000,0,0,0,8324000,1221000,3961000,1702000,-2740000,-2740000,-208391000,-200067000,-2740000
AMK,9/30/2019,USD,110131000,110131000,35088000,35088000,84628000,16593000,0,25503000,0,-2512000,-2512000,2512000,0,-2296000,0,7523000,907000,4635000,2512000,-3728000,-3728000,84628000,92151000,-3728000
AMK,6/30/2019,USD,35774000,104483000,68709000,68709000,10557000,17604000,0,93926000,0,-4031000,-4031000,4031000,0,0,0,7613000,6526000,3289000,0,3237000,3237000,10557000,18170000,3237000
AMK,3/31/2019,USD,63734000,92314000,28580000,28580000,10275000,46563000,0,82039000,0,-4024000,-4024000,4024000,0,0,0,6896000,6251000,3440000,0,2811000,2827000,17171000,0,2811000
AMK,12/31/2018,USD,65264000,97412000,32148000,32148000,13922000,44538000,0,0,0,0,0,0,0,0,0,6804000,12002000,3986000,0,0,8004000,0,0,8016000
AMK,9/30/2018,USD,35440000,92912000,57472000,57472000,15527000,13579000,0,77385000,0,0,0,-4024000,0,0,0,6564000,15297000,4943000,0,10354000,10361000,21862000,0,10354000
AMK,6/30/2018,USD,32951000,88777000,55826000,55826000,13602000,12651000,0,75175000,0,0,0,-4024000,0,0,0,6698000,13602000,4337000,0,9265000,9267000,20300000,0,9265000
AMST,12/31/2020,USD,0,106812,0,0,-2288181,1883979,511014,2394993,0,607,607,0,0,0,0,0,-2287574,0,0,-2287574,0,-2108595,0,-2287574
AMST,9/30/2020,USD,0,110109,0,0,-1472446,1114792,467763,1582555,0,-3613818,13,3613831,0,0,0,0,-5086264,0,0,-5086264,0,-1311459,0,-5086264
AMST,6/30/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMST,3/31/2020,USD,0,110109,0,0,0,1114792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1311459,0,0
AMST,12/31/2019,USD,0,32607,0,0,-965193,679815,317985,997800,0,5547,5547,0,0,0,0,0,-959646,0,0,-959646,0,-843084,0,-959646
AMST,9/30/2019,USD,0,7700,0,0,-955464,701478,261686,963164,0,2367,2447,80,0,0,0,0,-953097,0,0,-953097,0,-851769,0,-953097
AMTI,12/31/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMTI,9/30/2020,USD,0,0,0,0,-16823000,3428000,13395000,16823000,0,59000,59000,0,0,0,0,0,-16793000,0,0,-16793000,0,-16364000,0,-16793000
AMTI,6/30/2020,USD,0,0,0,0,-15323000,2487000,12836000,15323000,0,48000,48000,0,0,0,0,0,-15379000,0,0,-15379000,0,-14958000,0,-15379000
AMTI,3/31/2020,USD,0,0,0,0,-15443000,2489000,12954000,15443000,0,0,132000,0,0,0,0,0,-15311000,0,0,-15311000,0,-15232000,0,-15311000
AMTI,12/31/2019,USD,0,0,0,0,-28290000,1464000,6560000,8024000,0,0,247000,0,0,0,0,0,-28043000,0,0,-7869000,0,-7840000,0,-28043000
AMTI,9/30/2019,USD,0,0,0,0,-7898000,1008000,6890000,7898000,0,36000,36000,0,0,0,0,0,-7865000,0,0,-7865000,0,-7722000,0,-7865000
AMTI,6/30/2019,USD,0,0,0,0,-7367000,867000,6500000,7367000,0,58000,58000,0,0,0,0,0,-7309000,0,0,-7309000,0,-7192000,0,-7309000
AMTI,3/31/2019,USD,0,0,0,0,-5001000,635000,4366000,5001000,0,0,1000,0,0,0,0,0,-5000000,0,0,-5000000,0,-4830000,0,-5000000
AMWL,9/30/2020,USD,20435000,62551000,42116000,42116000,-64287000,56871000,25275000,126838000,0,255000,255000,0,0,0,0,0,-64032000,78000,0,-64596000,0,-61711000,0,-63081000
AMWL,6/30/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252000,0,0,0,0,0,0
AMWL,3/31/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMWL,12/31/2019,USD,20116000,45032000,24916000,24916000,-24492000,27743000,14772000,69524000,0,988000,988000,0,0,0,0,0,-23504000,-586500,0,-22723000,0,-22399000,0,-22431000
AMWL,9/30/2019,USD,15684000,34744000,19060000,19060000,-25749000,25963000,13602000,60493000,0,1286000,1286000,0,0,0,0,0,-24463000,-392000,0,-24071000,0,-23881000,0,-24015000
ANDA,12/31/2020,USD,0,0,0,0,-278832,0,0,278832,0,2694,2694,0,0,0,0,0,-275996,0,0,-275996,0,-278832,0,-275996
ANDA,9/30/2020,USD,0,0,0,0,117432,0,0,-117432,0,23081,23081,0,0,0,0,0,140131,0,0,140131,0,117432,0,140131
ANDA,6/30/2020,USD,0,0,0,0,-834124,0,0,834124,0,111658,111658,0,0,0,0,0,-781003,0,0,-781003,0,-775587,0,-781003
ANDA,3/31/2020,USD,0,0,0,0,-144337,0,0,144337,0,418597,418597,0,0,0,0,0,333179,0,0,333179,0,-203256,0,333179
ANDA,12/31/2019,USD,0,0,0,0,-78901,78901,0,78901,0,480678,480678,0,0,0,0,0,390429,0,0,390429,0,-67553,0,390429
ANDA,9/30/2019,USD,0,0,0,0,-99898,99898,0,99898,0,592838,592838,0,0,0,0,0,477455,0,0,477455,0,-84413,0,477455
ANDA,6/30/2019,USD,0,0,0,0,-102738,102738,0,102738,0,649324,649324,0,0,0,0,0,585796,0,0,585796,0,-141948,0,585796
ANDA,3/31/2019,USD,0,0,0,0,-105140,105138,0,105138,0,413855,413910,0,0,0,0,0,308770,0,0,308767,0,-105188,0,308770
ANDA,12/31/2018,USD,0,0,0,0,-14772,14772,0,14772,0,0,0,0,0,0,0,0,-7490,0,0,-7490,0,-14772,0,-7490
ANDA,9/30/2018,USD,0,0,0,0,-14772,14772,0,0,0,0,0,0,0,0,0,0,-1046,0,0,-1046,0,0,0,-1046
ANDA,6/30/2018,USD,0,0,0,0,-4440,0,0,0,0,0,0,0,0,0,0,0,-4440,0,0,0,0,0,0,-4440
ANDA,3/31/2018,USD,0,0,0,0,-1797,1797,0,1797,0,0,0,0,0,0,0,0,-1797,0,0,-1797,0,-1797,0,-1797
ANDA,12/31/2017,USD,0,0,0,0,801804,801804,0,424,0,0,0,0,0,0,0,0,610852,0,0,610852,0,610852,0,610852
ANDA,9/30/2017,USD,0,0,0,0,-690091,690091,0,0,0,0,0,0,0,0,0,0,-518916,0,0,-518916,0,-518916,0,-518916
ANDA,6/30/2017,USD,0,0,0,0,-204022,204022,0,0,0,0,0,0,0,0,0,0,-205946,0,0,-205946,0,-205946,0,-205946
ANDA,3/31/2017,USD,0,0,0,0,91885,91885,0,0,0,0,0,0,0,0,0,0,113586,0,0,113586,0,113586,0,113586
ANDA,12/31/2016,USD,0,0,0,0,-178588,178588,0,0,0,0,0,0,0,0,0,0,-132063,0,0,-132063,0,-132063,0,-132063
ANDA,9/30/2016,USD,0,0,0,0,-14772,14772,0,0,0,0,0,0,0,0,0,0,-8855,0,0,-8855,0,0,0,-8855
ANNX,9/30/2020,USD,0,0,0,0,-15585000,3810000,11775000,15585000,0,0,0,0,0,0,0,0,-15637000,1000,0,-15638000,0,-15456000,0,-15638000
ANNX,6/30/2020,USD,0,0,0,0,-12237000,2950000,9287000,12237000,0,0,0,0,0,0,0,0,-12236000,4000,0,-12240000,0,-12106000,0,-12240000
ANNX,3/31/2020,USD,0,0,0,0,-12456000,2239000,10217000,12456000,0,0,0,0,0,0,0,0,-12341000,0,0,-12341000,0,-12325000,0,-12341000
ANNX,12/31/2019,USD,0,0,0,0,-8939000,2334000,6795000,9129000,0,0,0,0,0,0,0,0,-8941000,1000,0,-8942000,0,-9000000,0,-8942000
ANNX,9/30/2019,USD,0,0,0,0,-9070000,1981000,7089000,9070000,0,0,0,0,0,0,0,0,-10186000,2000,0,-10188000,0,-8942000,0,-10188000
ANNX,6/30/2019,USD,0,0,0,0,-8217000,2230000,5987000,8217000,0,0,0,0,0,0,0,0,-9401000,0,0,-9401000,0,-8098000,0,-9401000
ANNX,3/31/2019,USD,0,0,0,0,-6102000,1449000,0,0,0,0,0,0,0,0,0,0,-8651000,1000,0,0,0,-5985000,0,-8652000
ANPC,6/30/2020,CNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17500,0,0,0,0,0,0
ANPC,3/31/2020,CNY,918500,2025500,0,0,0,27683500,0,0,0,0,0,0,0,0,0,0,0,-17500,0,0,0,0,0,0
ANPC,12/31/2019,CNY,951000,2732000,1781000,1781000,-25018000,23503000,2701000,27750000,0,-712000,0,712000,0,0,0,0,-33253000,-331000,0,-32922000,0,-31801000,0,-32555000
ANPC,9/30/2019,CNY,2010000,4062000,2052000,2052000,-3150000,5544000,-295000,7212000,0,-1380000,0,1380000,0,0,0,0,-12474000,0,0,-12622000,0,-10068000,0,-12446000
ANPC,6/30/2019,CNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54500,0,0,0,0,0,0
ANPC,12/31/2018,CNY,0.01,0.01,0.01,0.01,-0.06,0.05,0.01,0.07,0,0,0,0,0,0,0,0,-0.04,-22000,0,-0.04,0,-0.06,0,-0.04
ANVS,12/31/2020,USD,0,0,0,0,-1704826,497470,1412203,1704826,0,213,0,0,0,0,0,0,-1704613,0,0,-1704613,0,-1704826,0,-1704613
ANVS,9/30/2020,USD,0,0,0,0,-1016854,884859000,718898,1016854,0,10500,0,0,0,0,0,0,-1006354,0,0,-1006354,0,-1016854,0,-1006354
ANVS,6/30/2020,USD,0,0,0,0,-2335368,1687150,856478,2335368,0,25878,0,0,0,0,0,0,-2309490,0,0,-2309490,0,-2283610,0,-2309490
ANVS,3/31/2020,USD,0,0,0,0,-425724,516720,66446,425724,0,10634,0,0,0,0,0,0,-441590,0,0,-441590,0,-457460,0,-441590
ANVS,12/31/2019,USD,0,0,0,0,-135887,108780,762182,135887,0,-12369,0,-12369,0,0,0,0,-201256,0,0,-201256,0,-109387,0,-201256
ANVS,9/30/2019,USD,0,0,0,0,-241794,239781,2013,241794,0,-12327,-12327,12327,0,0,0,0,-254121,0,0,-254121,0,-241794,0,-254121
ANVS,6/30/2019,USD,0,0,0,0,-306076,300036,6040,306076,0,-12124,0,12124,0,0,0,0,-344700,0,0,-344700,0,-306076,0,-344700
ANVS,3/31/2019,USD,0,0,0,0,-186790,180769,6021,186790,0,-4113,0,4113,0,0,0,0,-190903,0,0,-190903,0,-186790,0,-190903
ANVS,12/31/2018,USD,0,0,0,0,-168056,154767,13289,168056,0,0,0,-4113,0,0,0,0,-168051,0,0,-168051,0,-168056,0,-168051
ANVS,9/30/2013,USD,3047,6870,3823,3823,-389018,322220,69845,395888,0,0,0,0,0,0,0,0,-382216,0,0,-382216,0,-389018,0,-382216
ANVS,6/30/2013,USD,10464,21061,10597,10597,-415306,354143,71627,436367,0,0,0,0,0,0,0,0,-402655,0,0,-402655,0,-415306,0,-402655
ANVS,3/31/2013,USD,176748,179875,3127,3127,-211541,318684,69605,391416,0,0,0,0,0,0,0,0,-148959,0,0,-148959,0,-211541,0,-148959
ANVS,12/31/2012,USD,154204,158850,4646,4646,-778633,932837,69605,937483,0,0,0,0,0,0,0,0,-756041,0,0,-756041,0,-778633,0,-1068433
API,12/31/2020,USD,20096000,33253000,13157000,13157000,-7749000,14105000,14438000,41002000,0,1527000,1527000,0,0,0,0,0,-6253000,-71000,0,-6182000,0,-6235000,0,-6182000
API,9/30/2020,USD,22527000,33904000,11377000,11377000,-3777000,9309000,12449000,-770000,0,960000,960000,0,0,0,0,0,-2851000,74000,0,-2925000,0,4067000,0,-2925000
API,6/30/2020,USD,24478072,35560435,11082363,11082363,3069000,9547384,10919000,-23259,0,120000,120000,0,0,0,0,0,3196000,190000,0,3006000,0,4017466,0,3006000
API,3/31/2020,USD,24478072,35560435,11082363,11082363,3265779,9547384,11688168,-23259,0,97235,97235,0,0,0,0,0,3355981,368791,0,2987190,0,4017466,0,2987190
API,12/31/2019,USD,11813000,17061000,5248000,5248000,-2404945,6436000,7127830,-58000,0,239970,239970,0,0,0,0,0,-2131101,0,0,-2342438,0,-673000,0,-2342438
API,9/30/2019,USD,10317000,14901000,4584000,4584000,-1153000,6602000,6588000,-14000,0,262000,262000,0,0,0,0,0,-851000,262000,0,-1113000,0,-1581000,0,-1113000
API,6/30/2019,USD,10317000,14901000,4584000,4584000,-1979000,6602000,5708000,-14000,0,81000,81000,0,0,0,0,0,-1867000,136000,0,-2003000,0,-1581000,0,-2003000
API,3/31/2019,USD,12670226,19104690,6434464,6434464,-552200,7978193,4199568,-30852,0,42840,24590,0,0,0,0,0,-527600,190375,0,-717978,0,-1862085,0,-717980
API,12/31/2014,USD,1869000,5805000,3936000,3936000,-706000,1463000,959000,2575000,0,0,0,124000,0,129000,0,0,-701000,0,0,-701000,0,-577000,0,-701000
API,9/30/2014,USD,2624000,7789000,5165000,5165000,-272000,1664000,1051000,2896000,0,0,0,129000,0,33000,0,0,-368000,0,0,-368000,0,-239000,0,-368000
API,6/30/2014,USD,2919000,7663000,4744000,4744000,-141000,1846000,1009000,3060000,0,0,0,181000,0,54000,0,0,-268000,0,0,-268000,0,-87000,0,-268000
API,3/31/2014,USD,9876000,6977000,4781000,4781000,-2129000,2801000,1085000,0,0,0,0,173000,0,0,0,0,-2646000,0,0,0,0,0,0,-2646000
API,12/31/2013,USD,1888000,7450000,5562000,5562000,-1311000,1775000,1164000,3199000,0,0,0,154000,0,-153000,0,0,-1618000,0,0,-1618000,0,-1464000,0,-1618000
API,9/30/2013,USD,2789000,7536000,4747000,4747000,-546000,1842000,1234000,3335000,0,0,0,165000,0,133000,0,0,-578000,0,0,-578000,0,-413000,0,-578000
API,6/30/2013,USD,2927000,7078000,4151000,4151000,-526000,1711000,1492000,3453000,0,0,0,160000,0,-239000,0,0,-925000,0,0,-925000,0,-765000,0,-925000
API,3/31/2013,USD,7158000,6013000,3656000,3656000,-3373000,2872000,1412000,0,0,0,0,105000,0,0,0,0,-4387000,0,0,0,0,0,0,-3362000
API,12/31/2012,USD,2453000,5834000,3381000,3381000,-1012000,1614000,1558000,3465000,0,0,0,34000,0,7000,0,0,-1039000,0,0,-1039000,0,-1005000,0,-1026000
API,9/30/2012,USD,-270000,5586000,3417000,3417000,-297000,2957000,1342000,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,-294000
API,6/30/2012,USD,2244000,6216000,3772000,3772000,-977000,2929000,1371000,0,0,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,-993000
API,3/31/2012,USD,10180000,6504000,4075000,4075000,-1804000,2897000,1475000,0,0,0,0,33000,0,0,0,0,-2112000,0,0,0,0,0,0,-1300000
API,12/31/2011,USD,-877000,6518000,3551000,3551000,-506000,3206000,1660000,0,0,0,0,41000,0,0,0,0,0,0,0,0,0,0,0,-558000
APLT,12/31/2020,USD,0,0,0,0,-23747000,9933000,13814000,23747000,0,124000,0,0,0,0,0,0,-23688000,0,0,-23688000,0,-23648000,0,-23689000
APLT,9/30/2020,USD,0,0,0,0,-29965000,10020000,19945000,29965000,0,131000,131000,0,0,0,0,0,-29844000,0,0,-29844000,0,-29870000,0,-29844000
APLT,6/30/2020,USD,0,0,0,0,-28279000,7521000,20758000,28279000,0,183000,0,0,0,0,0,0,-28058000,0,0,-28058000,0,-28186000,0,-28059000
APLT,3/31/2020,USD,0,0,0,0,-12467000,5196000,7271000,12467000,0,122000,122000,0,0,0,0,0,-12369000,0,0,-12369000,0,-12374000,0,-12369000
APLT,12/31/2019,USD,0,0,0,0,-17669000,3901000,13768000,17669000,0,60000,60000,0,0,0,0,0,-17633000,0,0,-17633000,0,-17669000,0,-17633000
APLT,9/30/2019,USD,0,0,0,0,-10747000,3294000,7453000,10747000,0,34000,34000,0,0,0,0,0,-10713000,0,0,-10713000,0,-10747000,0,-10713000
APLT,6/30/2019,USD,0,0,0,0,-8437000,4183000,4254000,8437000,0,0,0,0,0,0,0,0,-8437000,0,0,-8437000,0,-8437000,0,-8437000
APLT,3/31/2019,USD,0,0,0,0,-8729000,1855000,6874000,8729000,0,-1000,-1000,-1000,0,0,0,0,-8730000,0,0,-8730000,0,-8729000,0,-8730000
APLT,9/30/2018,USD,0,0,0,0,-3324000,598000,2726000,3324000,0,0,0,-584000,0,0,0,0,-4281000,0,0,-4281000,0,-3324000,0,-4281000
APLT,6/30/2018,USD,0,0,0,0,-2337000,400000,1937000,2337000,0,0,0,-533000,0,0,0,0,-3185000,0,0,-3185000,0,-2337000,0,-3185000
APLT,3/31/2018,USD,0,0,0,0,-1868000,420000,1448000,1868000,0,0,0,-281000,0,0,0,0,-2335000,0,0,-2335000,0,-1868000,0,-2335000
APRE,12/31/2020,USD,-1173888,-1173888,0,0,-15397290,4895323,9328079,14223402,0,4744,0,0,-1173888,-1169144,0,0,-15392546,0,0,-16566434,-13059177,-15397290,0,-15392546
APRE,9/30/2020,USD,-74565,-74565,0,0,-12308870,3473210,8761095,12234305,0,-9212,0,0,-74565,-83777,0,0,-12318082,0,0,-12392647,-12487064,-12308870,0,-12318082
APRE,6/30/2020,USD,-1889690,-1889690,0,0,-16370605,3786886,10694029,14480915,0,2678,0,0,-1889690,-1887012,0,0,-16367927,0,0,-18257617,-14611144,-16370605,0,-16367927
APRE,3/31/2020,USD,2247891,2247891,0,0,-9624699,2776468,9096122,11872590,0,224442,2472330,0,2247891,2472333,0,0,-9400257,0,0,-7152366,-11824910,-9624699,0,-9400257
